date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:15:48	148498/148498	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:45%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=108	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index398b.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=106)
07:15:49	139012/139012	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:47%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1157	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/indexb311.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1159)
07:15:50	146487/146487	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:47%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=109	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index3560.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=107)
07:15:51	139835/139835	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:48%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1156	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index4b3d.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1158)
07:15:52	148261/148261	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:48%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=110	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index5cae.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=108)
07:15:52	149102/149102	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:49%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=111	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/indexb441.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=109)
07:15:53	140722/140722	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:50%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1109	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index405b.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1111)
07:15:54	140887/140887	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:51%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1108	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/indexdad9.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1110)
07:15:55	152720/152720	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:52%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=110	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index5cae.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=108)
07:15:56	150722/150722	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:53%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=111	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/indexb441.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=109)
07:15:57	145122/145122	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:53%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1158	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index4f55.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1160)
07:15:58	144282/144282	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:54%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1157	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/indexb311.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1159)
07:15:58	147330/147330	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:55%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=110	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/index5cae.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=108)
07:15:59	147395/147395	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:56%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=111	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/indexb441.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=109)
07:16:00	140351/140351	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:57%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1150	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/index3dbd.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1152)
07:16:01	140282/140282	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:58%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1149	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/index323f.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1151)
07:16:02	145991/145991	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:15:59%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=110	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index5cae.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=108)
07:16:03	146332/146332	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:00%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=111	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/indexb441.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=109)
07:16:03	140006/140006	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:00%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1155	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index1b2d.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1157)
07:16:04	139800/139800	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:01%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1154	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index1c3e.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1156)
07:16:05	142222/142222	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:03%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1107	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index764b.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1109)
07:16:06	147685/147685	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:04%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=113	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/indexf210.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=111)
07:16:07	147969/147969	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:05%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=112	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index4095.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=110)
07:16:08	140683/140683	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:06%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1106	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/indexcd9b.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1108)
07:16:10	151274/151274	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:06%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=112	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index4095.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=110)
07:16:11	150891/150891	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:07%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=113	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/indexf210.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=111)
07:16:11	144490/144490	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:08%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1156	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index4b3d.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1158)
07:16:12	143640/143640	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:09%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1155	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index1b2d.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1157)
07:16:12	146813/146813	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:10%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=112	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/index4095.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=110)
07:16:14	146717/146717	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:11%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=113	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/indexf210.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=111)
07:16:14	140393/140393	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:12%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1148	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/indexe319.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1150)
07:16:16	146201/146201	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:13%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=112	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index4095.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=110)
07:16:16	140446/140446	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:13%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1147	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/indexf1d3.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1149)
07:16:17	146901/146901	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:14%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=113	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/indexf210.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=111)
07:16:17	140232/140232	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:15%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1153	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index809c.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1155)
07:16:19	140833/140833	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:17%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1152	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index0957.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1154)
07:16:21	147970/147970	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:18%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=115	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/indexf10a.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=113)
07:16:21	148933/148933	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:17%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=114	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/indexf985.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=112)
07:16:22	141586/141586	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:19%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1105	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/indexc967.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1107)
07:16:22	142060/142060	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:19%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1104	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index6a20.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1106)
07:16:24	150607/150607	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:21%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=115	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/indexf10a.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=113)
07:16:25	151029/151029	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:22%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=114	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/indexf985.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=112)
07:16:26	143569/143569	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:23%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1154	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index1c3e.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1156)
07:16:27	144656/144656	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:23%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1153	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index809c.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1155)
07:16:27	146748/146748	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:24%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=114	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/indexf985.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=112)
07:16:28	147194/147194	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:25%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=115	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/indexf10a.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=113)
07:16:29	140691/140691	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:27%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1146	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/index2649.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1148)
07:16:30	140402/140402	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:27%20GMT	http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1145	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/index63a6.html	(from http://demo.designwall.com/dw-focus/questions/my-database-is-not-being-created-on-wordpress-plugin-activation/?ans-page=1147)
07:16:30	146252/146252	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:28%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=114	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/indexf985.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=112)
07:16:31	147129/147129	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:29%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=115	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/indexf10a.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=113)
07:16:32	140123/140123	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:29%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1151	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/indexd710.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1153)
07:16:33	141039/141039	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:30%20GMT	http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1150	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/index3dbd.html	(from http://demo.designwall.com/dw-focus/questions/how-to-add-buttons-on-comment-form/?ans-page=1152)
07:16:34	148530/148530	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:31%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=116	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index45f5.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=114)
07:16:34	147750/147750	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:32%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=117	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index0c8f.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=115)
07:16:35	140891/140891	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:33%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1103	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index02fb.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1105)
07:16:36	140466/140466	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:33%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1102	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/index290c.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-edit-the-question/?ans-page=1104)
07:16:37	150495/150495	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:34%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=116	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index45f5.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=114)
07:16:38	152197/152197	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:35%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=117	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index0c8f.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=115)
07:16:39	144597/144597	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:36%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1152	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/index0957.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1154)
07:16:41	143893/143893	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Jun%202023%2006:16:37%20GMT	http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1151	C:/Users/kcjon/OneDrive/Desktop/news%20template/demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/indexd710.html	(from http://demo.designwall.com/dw-focus/questions/i-can-not-add-a-new-page-in-our-theme/?ans-page=1153)
